"145","53"
"53","145"
"30","41"
"41","30"
"178","11"
"11","178"
"183","52"
"52","183"
"123","136"
"136","123"
"71","131"
"131","71"
"101","169"
"169","101"
"74","169"
"169","74"
"185","86"
"86","185"
"24","128"
"128","24"
"20","120"
"120","20"
"29","174"
"174","29"
"5","43"
"43","5"
"41","79"
"79","41"
"27","150"
"150","27"
"137","140"
"140","137"
"178","50"
"50","178"
"59","184"
"184","59"
"182","187"
"187","182"
"119","44"
"44","119"
"197","105"
"105","197"
"167","134"
"134","167"
"35","139"
"139","35"
"89","69"
"69","89"
"131","87"
"87","131"
"83","73"
"73","83"
"178","189"
"189","178"
"142","189"
"189","142"
"122","54"
"54","122"
"21","26"
"26","21"
"136","43"
"43","136"
"52","21"
"21","52"
"12","35"
"35","12"
"100","89"
"89","100"
"75","127"
"127","75"
"102","35"
"35","102"
"98","165"
"165","98"
"179","86"
"86","179"
"73","10"
"10","73"
"179","166"
"166","179"
"134","44"
"44","134"
"178","187"
"187","178"
"144","115"
"115","144"
"171","97"
"97","171"
"63","191"
"191","63"
"61","8"
"8","61"
"5","145"
"145","5"
"57","132"
"132","57"
"88","139"
"139","88"
"162","151"
"151","162"
"170","31"
"31","170"
"147","198"
"198","147"
"115","105"
"105","115"
"100","170"
"170","100"
"156","160"
"160","156"
"138","107"
"107","138"
"91","97"
"97","91"
"163","42"
"42","163"
"176","84"
"84","176"
"3","41"
"41","3"
"140","121"
"121","140"
"14","17"
"17","14"
"192","149"
"149","192"
"66","195"
"195","66"
"179","173"
"173","179"
"183","75"
"75","183"
"97","153"
"153","97"
"2","144"
"144","2"
"198","18"
"18","198"
"63","82"
"82","63"
"71","77"
"77","71"
"1","162"
"162","1"
"51","31"
"31","51"
"115","31"
"31","115"
"56","83"
"83","56"
"89","41"
"41","89"
"167","47"
"47","167"
"55","150"
"150","55"
"174","154"
"154","174"
"84","38"
"38","84"
"40","147"
"147","40"
"145","187"
"187","145"
"85","13"
"13","85"
"149","67"
"67","149"
"192","123"
"123","192"
"136","1"
"1","136"
"172","159"
"159","172"
"154","61"
"61","154"
"18","171"
"171","18"
"20","113"
"113","20"
"140","71"
"71","140"
"182","113"
"113","182"
"78","84"
"84","78"
"19","72"
"72","19"
"59","114"
"114","59"
"110","167"
"167","110"
"13","189"
"189","13"
"73","3"
"3","73"
"48","100"
"100","48"
"73","41"
"41","73"
"34","71"
"71","34"
"12","41"
"41","12"
"142","150"
"150","142"
"196","102"
"102","196"
"30","158"
"158","30"
"62","44"
"44","62"
"194","27"
"27","194"
"68","112"
"112","68"
"20","104"
"104","20"
"108","98"
"98","108"
"22","52"
"52","22"
"197","172"
"172","197"
"50","196"
"196","50"
"95","63"
"63","95"
"35","143"
"143","35"
"50","117"
"117","50"
"10","59"
"59","10"
"120","65"
"65","120"
"94","14"
"14","94"
"93","114"
"114","93"
"184","104"
"104","184"
"107","129"
"129","107"
"99","142"
"142","99"
"155","95"
"95","155"
"118","189"
"189","118"
"103","9"
"9","103"
"126","8"
"8","126"
"128","140"
"140","128"
"1","112"
"112","1"
"100","178"
"178","100"
"46","50"
"50","46"
"7","39"
"39","7"
"171","55"
"55","171"
"66","13"
"13","66"
"175","145"
"145","175"
"37","122"
"122","37"
"98","150"
"150","98"
"12","174"
"174","12"
"113","35"
"35","113"
"137","184"
"184","137"
"179","83"
"83","179"
"29","45"
"45","29"
"184","20"
"20","184"
"167","103"
"103","167"
"7","160"
"160","7"
"129","179"
"179","129"
"195","138"
"138","195"
"161","76"
"76","161"
"55","90"
"90","55"
"5","177"
"177","5"
"54","188"
"188","54"
"61","29"
"29","61"
"190","180"
"180","190"
"42","67"
"67","42"
"23","82"
"82","23"
"164","107"
"107","164"
"110","56"
"56","110"
"187","150"
"150","187"
"37","80"
"80","37"
"106","77"
"77","106"
"198","121"
"121","198"
"67","152"
"152","67"
"110","115"
"115","110"
"169","25"
"25","169"
"144","53"
"53","144"
"43","184"
"184","43"
"57","79"
"79","57"
"100","169"
"169","100"
"120","63"
"63","120"
"94","37"
"37","94"
"105","161"
"161","105"
"76","29"
"29","76"
"98","61"
"61","98"
"138","60"
"60","138"
"59","169"
"169","59"
"89","185"
"185","89"
"156","93"
"93","156"
"99","47"
"47","99"
"38","37"
"37","38"
"108","125"
"125","108"
"108","150"
"150","108"
"184","37"
"37","184"
"88","25"
"25","88"
"100","4"
"4","100"
"119","32"
"32","119"
"113","123"
"123","113"
"73","22"
"22","73"
"19","81"
"81","19"
"49","121"
"121","49"
"41","6"
"6","41"
"132","11"
"11","132"
"68","197"
"197","68"
"191","116"
"116","191"
"30","17"
"17","30"
"156","185"
"185","156"
"142","157"
"157","142"
"179","25"
"25","179"
"122","105"
"105","122"
"200","13"
"13","200"
"17","187"
"187","17"
"69","187"
"187","69"
"44","49"
"49","44"
"98","184"
"184","98"
"96","11"
"11","96"
"155","162"
"162","155"
"49","135"
"135","49"
"196","61"
"61","196"
"142","46"
"46","142"
"unknown","0"
"Action","1"
"Adventure","2"
"Animation","3"
"Children's","4"
"Comedy","5"
"Crime","6"
"Documentary","7"
"Drama","8"
"Fantasy","9"
"Film-Noir","10"
"Horror","11"
"Musical","12"
"Mystery","13"
"Romance","14"
"Sci-Fi","15"
"Thriller","16"
"War","17"
"Western","18"
"1","Toy Story (1995)","1995-01-01"
"2","GoldenEye (1995)","1995-01-01"
"3","Four Rooms (1995)","1995-01-01"
"4","Get Shorty (1995)","1995-01-01"
"5","Copycat (1995)","1995-01-01"
"6","Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)","1995-01-01"
"7","Twelve Monkeys (1995)","1995-01-01"
"8","Babe (1995)","1995-01-01"
"9","Dead Man Walking (1995)","1995-01-01"
"10","Richard III (1995)","1996-01-22"
"11","Seven (Se7en) (1995)","1995-01-01"
"12","Usual Suspects, The (1995)","1995-08-14"
"13","Mighty Aphrodite (1995)","1995-10-30"
"14","Postino, Il (1994)","1994-01-01"
"15","Mr. Holland's Opus (1995)","1996-01-29"
"16","French Twist (Gazon maudit) (1995)","1995-01-01"
"17","From Dusk Till Dawn (1996)","1996-02-05"
"18","White Balloon, The (1995)","1995-01-01"
"19","Antonia's Line (1995)","1995-01-01"
"20","Angels and Insects (1995)","1995-01-01"
"21","Muppet Treasure Island (1996)","1996-02-16"
"22","Braveheart (1995)","1996-02-16"
"23","Taxi Driver (1976)","1996-02-16"
"24","Rumble in the Bronx (1995)","1996-02-23"
"25","Birdcage, The (1996)","1996-03-08"
"26","Brothers McMullen, The (1995)","1995-01-01"
"27","Bad Boys (1995)","1995-01-01"
"28","Apollo 13 (1995)","1995-01-01"
"29","Batman Forever (1995)","1995-01-01"
"30","Belle de jour (1967)","1967-01-01"
"31","Crimson Tide (1995)","1995-01-01"
"32","Crumb (1994)","1994-01-01"
"33","Desperado (1995)","1995-01-01"
"34","Doom Generation, The (1995)","1995-01-01"
"35","Free Willy 2: The Adventure Home (1995)","1995-01-01"
"36","Mad Love (1995)","1995-01-01"
"37","Nadja (1994)","1994-01-01"
"38","Net, The (1995)","1995-01-01"
"39","Strange Days (1995)","1995-01-01"
"40","To Wong Foo, Thanks for Everything! Julie Newmar (1995)","1995-01-01"
"41","Billy Madison (1995)","1995-01-01"
"42","Clerks (1994)","1994-01-01"
"43","Disclosure (1994)","1994-01-01"
"44","Dolores Claiborne (1994)","1994-01-01"
"45","Eat Drink Man Woman (1994)","1994-01-01"
"46","Exotica (1994)","1994-01-01"
"47","Ed Wood (1994)","1994-01-01"
"48","Hoop Dreams (1994)","1994-01-01"
"49","I.Q. (1994)","1994-01-01"
"50","Star Wars (1977)","1977-01-01"
"51","Legends of the Fall (1994)","1994-01-01"
"52","Madness of King George, The (1994)","1994-01-01"
"53","Natural Born Killers (1994)","1994-01-01"
"54","Outbreak (1995)","1995-01-01"
"55","Professional, The (1994)","1994-01-01"
"56","Pulp Fiction (1994)","1994-01-01"
"57","Priest (1994)","1994-01-01"
"58","Quiz Show (1994)","1994-01-01"
"59","Three Colors: Red (1994)","1994-01-01"
"60","Three Colors: Blue (1993)","1993-01-01"
"61","Three Colors: White (1994)","1994-01-01"
"62","Stargate (1994)","1994-01-01"
"63","Santa Clause, The (1994)","1994-01-01"
"64","Shawshank Redemption, The (1994)","1994-01-01"
"65","What's Eating Gilbert Grape (1993)","1993-01-01"
"66","While You Were Sleeping (1995)","1995-01-01"
"67","Ace Ventura: Pet Detective (1994)","1994-01-01"
"68","Crow, The (1994)","1994-01-01"
"69","Forrest Gump (1994)","1994-01-01"
"70","Four Weddings and a Funeral (1994)","1994-01-01"
"71","Lion King, The (1994)","1994-01-01"
"72","Mask, The (1994)","1994-01-01"
"73","Maverick (1994)","1994-01-01"
"74","Faster Pussycat! Kill! Kill! (1965)","1965-01-01"
"75","Brother Minister: The Assassination of Malcolm X (1994)","1994-01-01"
"76","Carlito's Way (1993)","1993-01-01"
"77","Firm, The (1993)","1993-01-01"
"78","Free Willy (1993)","1993-01-01"
"79","Fugitive, The (1993)","1993-01-01"
"80","Hot Shots! Part Deux (1993)","1993-01-01"
"81","Hudsucker Proxy, The (1994)","1994-01-01"
"82","Jurassic Park (1993)","1993-01-01"
"83","Much Ado About Nothing (1993)","1993-01-01"
"84","Robert A. Heinlein's The Puppet Masters (1994)","1994-01-01"
"85","Ref, The (1994)","1994-01-01"
"86","Remains of the Day, The (1993)","1993-01-01"
"87","Searching for Bobby Fischer (1993)","1993-01-01"
"88","Sleepless in Seattle (1993)","1993-01-01"
"89","Blade Runner (1982)","1982-01-01"
"90","So I Married an Axe Murderer (1993)","1993-01-01"
"91","Nightmare Before Christmas, The (1993)","1993-01-01"
"92","True Romance (1993)","1993-01-01"
"93","Welcome to the Dollhouse (1995)","1996-05-24"
"94","Home Alone (1990)","1990-01-01"
"95","Aladdin (1992)","1992-01-01"
"96","Terminator 2: Judgment Day (1991)","1991-01-01"
"97","Dances with Wolves (1990)","1990-01-01"
"98","Silence of the Lambs, The (1991)","1991-01-01"
"99","Snow White and the Seven Dwarfs (1937)","1937-01-01"
"100","Fargo (1996)","1997-02-14"
"101","Heavy Metal (1981)","1981-03-08"
"102","Aristocats, The (1970)","1970-01-01"
"103","All Dogs Go to Heaven 2 (1996)","1996-03-29"
"104","Theodore Rex (1995)","1996-03-29"
"105","Sgt. Bilko (1996)","1996-03-29"
"106","Diabolique (1996)","1996-01-01"
"107","Moll Flanders (1996)","1996-06-14"
"108","Kids in the Hall: Brain Candy (1996)","1996-04-12"
"109","Mystery Science Theater 3000: The Movie (1996)","1996-04-19"
"110","Operation Dumbo Drop (1995)","1995-01-01"
"111","Truth About Cats & Dogs, The (1996)","1996-04-26"
"112","Flipper (1996)","1996-05-10"
"113","Horseman on the Roof, The (Hussard sur le toit, Le) (1995)","1996-04-19"
"114","Wallace & Gromit: The Best of Aardman Animation (1996)","1996-04-05"
"115","Haunted World of Edward D. Wood Jr., The (1995)","1996-04-26"
"116","Cold Comfort Farm (1995)","1996-04-23"
"117","Rock, The (1996)","1996-06-07"
"118","Twister (1996)","1996-05-10"
"119","Maya Lin: A Strong Clear Vision (1994)","1994-01-01"
"120","Striptease (1996)","1996-06-28"
"121","Independence Day (ID4) (1996)","1996-07-03"
"122","Cable Guy, The (1996)","1996-06-14"
"123","Frighteners, The (1996)","1996-07-19"
"124","Lone Star (1996)","1996-06-21"
"125","Phenomenon (1996)","1996-06-29"
"126","Spitfire Grill, The (1996)","1996-09-06"
"127","Godfather, The (1972)","1972-01-01"
"128","Supercop (1992)","1996-07-26"
"129","Bound (1996)","1996-10-04"
"130","Kansas City (1996)","1996-08-16"
"131","Breakfast at Tiffany's (1961)","1961-01-01"
"132","Wizard of Oz, The (1939)","1939-01-01"
"133","Gone with the Wind (1939)","1939-01-01"
"134","Citizen Kane (1941)","1941-01-01"
"135","2001: A Space Odyssey (1968)","1968-01-01"
"136","Mr. Smith Goes to Washington (1939)","1939-01-01"
"137","Big Night (1996)","1996-09-20"
"138","D3: The Mighty Ducks (1996)","1996-10-04"
"139","Love Bug, The (1969)","1969-01-01"
"140","Homeward Bound: The Incredible Journey (1993)","1993-01-01"
"141","20,000 Leagues Under the Sea (1954)","1954-01-01"
"142","Bedknobs and Broomsticks (1971)","1971-01-01"
"143","Sound of Music, The (1965)","1965-01-01"
"144","Die Hard (1988)","1988-01-01"
"145","Lawnmower Man, The (1992)","1992-01-01"
"146","Unhook the Stars (1996)","1996-10-30"
"147","Long Kiss Goodnight, The (1996)","1996-10-05"
"148","Ghost and the Darkness, The (1996)","1996-10-11"
"149","Jude (1996)","1996-11-01"
"150","Swingers (1996)","1996-10-18"
"151","Willy Wonka and the Chocolate Factory (1971)","1971-01-01"
"152","Sleeper (1973)","1973-01-01"
"153","Fish Called Wanda, A (1988)","1988-01-01"
"154","Monty Python's Life of Brian (1979)","1979-01-01"
"155","Dirty Dancing (1987)","1987-01-01"
"156","Reservoir Dogs (1992)","1992-01-01"
"157","Platoon (1986)","1986-01-01"
"158","Weekend at Bernie's (1989)","1989-01-01"
"159","Basic Instinct (1992)","1992-01-01"
"160","Glengarry Glen Ross (1992)","1992-01-01"
"161","Top Gun (1986)","1986-01-01"
"162","On Golden Pond (1981)","1981-01-01"
"163","Return of the Pink Panther, The (1974)","1974-01-01"
"164","Abyss, The (1989)","1989-01-01"
"165","Jean de Florette (1986)","1986-01-01"
"166","Manon of the Spring (Manon des sources) (1986)","1986-01-01"
"167","Private Benjamin (1980)","1980-01-01"
"168","Monty Python and the Holy Grail (1974)","1974-01-01"
"169","Wrong Trousers, The (1993)","1993-01-01"
"170","Cinema Paradiso (1988)","1988-01-01"
"171","Delicatessen (1991)","1991-01-01"
"172","Empire Strikes Back, The (1980)","1980-01-01"
"173","Princess Bride, The (1987)","1987-01-01"
"174","Raiders of the Lost Ark (1981)","1981-01-01"
"175","Brazil (1985)","1985-01-01"
"176","Aliens (1986)","1986-01-01"
"177","Good, The Bad and The Ugly, The (1966)","1966-01-01"
"178","12 Angry Men (1957)","1957-01-01"
"179","Clockwork Orange, A (1971)","1971-01-01"
"180","Apocalypse Now (1979)","1979-01-01"
"181","Return of the Jedi (1983)","1997-03-14"
"182","GoodFellas (1990)","1990-01-01"
"183","Alien (1979)","1979-01-01"
"184","Army of Darkness (1993)","1993-01-01"
"185","Psycho (1960)","1960-01-01"
"186","Blues Brothers, The (1980)","1980-01-01"
"187","Godfather: Part II, The (1974)","1974-01-01"
"188","Full Metal Jacket (1987)","1987-01-01"
"189","Grand Day Out, A (1992)","1992-01-01"
"190","Henry V (1989)","1989-01-01"
"191","Amadeus (1984)","1984-01-01"
"192","Raging Bull (1980)","1980-01-01"
"193","Right Stuff, The (1983)","1983-01-01"
"194","Sting, The (1973)","1973-01-01"
"195","Terminator, The (1984)","1984-01-01"
"196","Dead Poets Society (1989)","1989-01-01"
"197","Graduate, The (1967)","1967-01-01"
"198","Nikita (La Femme Nikita) (1990)","1990-01-01"
"199","Bridge on the River Kwai, The (1957)","1957-01-01"
"200","Shining, The (1980)","1980-01-01"
"201","Evil Dead II (1987)","1987-01-01"
"202","Groundhog Day (1993)","1993-01-01"
"203","Unforgiven (1992)","1992-01-01"
"204","Back to the Future (1985)","1985-01-01"
"205","Patton (1970)","1970-01-01"
"206","Akira (1988)","1988-01-01"
"207","Cyrano de Bergerac (1990)","1990-01-01"
"208","Young Frankenstein (1974)","1974-01-01"
"209","This Is Spinal Tap (1984)","1984-01-01"
"210","Indiana Jones and the Last Crusade (1989)","1989-01-01"
"211","M*A*S*H (1970)","1970-01-01"
"212","Unbearable Lightness of Being, The (1988)","1988-01-01"
"213","Room with a View, A (1986)","1986-01-01"
"214","Pink Floyd - The Wall (1982)","1982-01-01"
"215","Field of Dreams (1989)","1989-01-01"
"216","When Harry Met Sally... (1989)","1989-01-01"
"217","Bram Stoker's Dracula (1992)","1992-01-01"
"218","Cape Fear (1991)","1991-01-01"
"219","Nightmare on Elm Street, A (1984)","1984-01-01"
"220","Mirror Has Two Faces, The (1996)","1996-11-15"
"221","Breaking the Waves (1996)","1996-11-15"
"222","Star Trek: First Contact (1996)","1996-11-22"
"223","Sling Blade (1996)","1996-11-22"
"224","Ridicule (1996)","1996-11-27"
"225","101 Dalmatians (1996)","1996-11-27"
"226","Die Hard 2 (1990)","1990-01-01"
"227","Star Trek VI: The Undiscovered Country (1991)","1991-01-01"
"228","Star Trek: The Wrath of Khan (1982)","1982-01-01"
"229","Star Trek III: The Search for Spock (1984)","1984-01-01"
"230","Star Trek IV: The Voyage Home (1986)","1986-01-01"
"231","Batman Returns (1992)","1992-01-01"
"232","Young Guns (1988)","1988-01-01"
"233","Under Siege (1992)","1992-01-01"
"234","Jaws (1975)","1975-01-01"
"235","Mars Attacks! (1996)","1996-12-13"
"236","Citizen Ruth (1996)","1996-12-13"
"237","Jerry Maguire (1996)","1996-12-13"
"238","Raising Arizona (1987)","1987-01-01"
"239","Sneakers (1992)","1992-01-01"
"240","Beavis and Butt-head Do America (1996)","1996-12-20"
"241","Last of the Mohicans, The (1992)","1992-01-01"
"242","Kolya (1996)","1997-01-24"
"243","Jungle2Jungle (1997)","1997-03-07"
"244","Smilla's Sense of Snow (1997)","1997-03-14"
"245","Devil's Own, The (1997)","1997-03-26"
"246","Chasing Amy (1997)","1997-01-01"
"247","Turbo: A Power Rangers Movie (1997)","1997-03-28"
"248","Grosse Pointe Blank (1997)","1997-04-11"
"249","Austin Powers: International Man of Mystery (1997)","1997-05-02"
"250","Fifth Element, The (1997)","1997-05-09"
"251","Shall We Dance? (1996)","1997-07-11"
"252","Lost World: Jurassic Park, The (1997)","1997-05-23"
"253","Pillow Book, The (1995)","1997-06-13"
"254","Batman & Robin (1997)","1997-06-20"
"255","My Best Friend's Wedding (1997)","1997-06-20"
"256","When the Cats Away (Chacun cherche son chat) (1996)","1997-06-20"
"257","Men in Black (1997)","1997-07-04"
"258","Contact (1997)","1997-07-11"
"259","George of the Jungle (1997)","1997-01-01"
"260","Event Horizon (1997)","1997-01-01"
"261","Air Bud (1997)","1997-08-01"
"262","In the Company of Men (1997)","1997-08-01"
"263","Steel (1997)","1997-08-15"
"264","Mimic (1997)","1997-08-22"
"265","Hunt for Red October, The (1990)","1990-01-01"
"266","Kull the Conqueror (1997)","1997-08-29"
"268","Chasing Amy (1997)","1997-01-01"
"269","Full Monty, The (1997)","1997-01-01"
"270","Gattaca (1997)","1997-01-01"
"271","Starship Troopers (1997)","1997-01-01"
"272","Good Will Hunting (1997)","1997-01-01"
"273","Heat (1995)","1995-01-01"
"274","Sabrina (1995)","1995-01-01"
"275","Sense and Sensibility (1995)","1995-01-01"
"276","Leaving Las Vegas (1995)","1995-01-01"
"277","Restoration (1995)","1995-01-01"
"278","Bed of Roses (1996)","1996-01-01"
"279","Once Upon a Time... When We Were Colored (1995)","1995-01-01"
"280","Up Close and Personal (1996)","1996-03-01"
"281","River Wild, The (1994)","1994-01-01"
"282","Time to Kill, A (1996)","1996-07-13"
"283","Emma (1996)","1996-08-02"
"284","Tin Cup (1996)","1996-08-16"
"285","Secrets & Lies (1996)","1996-10-04"
"286","English Patient, The (1996)","1996-11-15"
"287","Marvin's Room (1996)","1996-12-18"
"288","Scream (1996)","1996-12-20"
"289","Evita (1996)","1996-12-25"
"290","Fierce Creatures (1997)","1997-01-10"
"291","Absolute Power (1997)","1997-02-14"
"292","Rosewood (1997)","1997-02-21"
"293","Donnie Brasco (1997)","1997-02-28"
"294","Liar Liar (1997)","1997-03-21"
"295","Breakdown (1997)","1997-05-02"
"296","Promesse, La (1996)","1997-05-16"
"297","Ulee's Gold (1997)","1997-01-01"
"298","Face/Off (1997)","1997-06-27"
"299","Hoodlum (1997)","1997-08-22"
"300","Air Force One (1997)","1997-01-01"
"301","In & Out (1997)","1997-09-19"
"302","L.A. Confidential (1997)","1997-01-01"
"303","Ulee's Gold (1997)","1997-01-01"
"304","Fly Away Home (1996)","1996-09-13"
"305","Ice Storm, The (1997)","1997-01-01"
"306","Mrs. Brown (Her Majesty, Mrs. Brown) (1997)","1997-01-01"
"307","Devil's Advocate, The (1997)","1997-01-01"
"308","FairyTale: A True Story (1997)","1997-01-01"
"309","Deceiver (1997)","1997-01-01"
"310","Rainmaker, The (1997)","1997-01-01"
"311","Wings of the Dove, The (1997)","1997-01-01"
"312","Midnight in the Garden of Good and Evil (1997)","1997-01-01"
"313","Titanic (1997)","1997-01-01"
"314","3 Ninjas: High Noon At Mega Mountain (1998)","1997-01-01"
"315","Apt Pupil (1998)","1998-10-23"
"316","As Good As It Gets (1997)","1997-12-23"
"317","In the Name of the Father (1993)","1993-01-01"
"318","Schindler's List (1993)","1993-01-01"
"319","Everyone Says I Love You (1996)","1996-12-06"
"320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)","1996-12-06"
"321","Mother (1996)","1996-12-25"
"322","Murder at 1600 (1997)","1997-04-18"
"323","Dante's Peak (1997)","1997-02-07"
"324","Lost Highway (1997)","1997-02-21"
"325","Crash (1996)","1997-03-21"
"326","G.I. Jane (1997)","1997-01-01"
"327","Cop Land (1997)","1997-01-01"
"328","Conspiracy Theory (1997)","1997-08-08"
"329","Desperate Measures (1998)","1998-01-30"
"330","187 (1997)","1997-01-01"
"331","Edge, The (1997)","1997-09-26"
"332","Kiss the Girls (1997)","1997-01-01"
"333","Game, The (1997)","1997-01-01"
"334","U Turn (1997)","1997-01-01"
"335","How to Be a Player (1997)","1997-01-01"
"336","Playing God (1997)","1997-01-01"
"337","House of Yes, The (1997)","1997-01-01"
"338","Bean (1997)","1997-01-01"
"339","Mad City (1997)","1997-01-01"
"340","Boogie Nights (1997)","1997-01-01"
"341","Critical Care (1997)","1997-01-01"
"342","Man Who Knew Too Little, The (1997)","1997-01-01"
"343","Alien: Resurrection (1997)","1997-01-01"
"344","Apostle, The (1997)","1997-12-18"
"345","Deconstructing Harry (1997)","1997-01-01"
"346","Jackie Brown (1997)","1997-01-01"
"347","Wag the Dog (1997)","1998-01-09"
"348","Desperate Measures (1998)","1998-01-30"
"349","Hard Rain (1998)","1998-01-16"
"350","Fallen (1998)","1998-01-16"
"351","Prophecy II, The (1998)","1998-01-16"
"352","Spice World (1997)","1997-01-01"
"353","Deep Rising (1998)","1998-01-30"
"354","Wedding Singer, The (1998)","1998-02-13"
"355","Sphere (1998)","1998-02-13"
"356","Client, The (1994)","1994-01-01"
"357","One Flew Over the Cuckoo's Nest (1975)","1975-01-01"
"358","Spawn (1997)","1997-08-01"
"359","Assignment, The (1997)","1997-01-01"
"360","Wonderland (1997)","1997-01-01"
"361","Incognito (1997)","1997-01-01"
"362","Blues Brothers 2000 (1998)","1998-02-06"
"363","Sudden Death (1995)","1995-01-01"
"364","Ace Ventura: When Nature Calls (1995)","1995-01-01"
"365","Powder (1995)","1995-01-01"
"366","Dangerous Minds (1995)","1995-01-01"
"367","Clueless (1995)","1995-01-01"
"368","Bio-Dome (1996)","1996-01-01"
"369","Black Sheep (1996)","1996-02-02"
"370","Mary Reilly (1996)","1996-02-23"
"371","Bridges of Madison County, The (1995)","1996-02-09"
"372","Jeffrey (1995)","1995-01-01"
"373","Judge Dredd (1995)","1995-01-01"
